"","car_specs","price","mileage","stringAsFactors"
"17696","2023 Tesla Model Y STANDARD RANGE DILAWRI CERTIFIED|LOW KMS|PANORAMIC","$43,998","26,236 km",FALSE
"17697","2019 Chevrolet Volt LT | HYBRID | BACKUP CAM | BT | HTD SEATS | KEYLES","$17,488","137,570 km",FALSE
"17698","2019 Subaru Forester 2.5i Touring PANORAMIC ROOF | POWER LIFTGATE | POW","$25,995","62,297 km",FALSE
"17699","2019 Mazda CX-9 GT AWD  - Navigation -  Leather Seats - $250 B/W","$29,995","74,074 km",FALSE
"17700","2019 BMW X1 xDrive 28i | BACKUP CAM | BT | HEATED SEATS | KELE","$23,899","81,642 km",FALSE
"17701","2019 Ford Fusion Hybrid Titanium | BACKUP CAM | HTD & CLD LTHR SEATS | KEY","$19,488","112,415 km",FALSE
"17702","2019 Dodge Grand Caravan SXT | Available Now","$13,888","220,446 km",FALSE
"17703","2019 Toyota Prius Prime Plug In Hybrid, ONLY 53301 Kms, Save on FUEL today","$28,200","53,301 km",FALSE
"17704","2019 Toyota RAV4 XLE Prem Pkg, Upgraded Wheels, Leather, Memory Sea","$29,800","102,038 km",FALSE
"17705","2019 Honda Ridgeline Touring | ONE OWNER | NO ACCIDENTS | LOCAL TRADE","$34,985","96,020 km",FALSE
"17706","2023 Jeep Grand Cherokee Altitude 3.6L 4WD | HTD SEATS | BU CAM | 57K KM","$38,950","57,996 km",FALSE
"17707","2019 Toyota RAV4 Hybrid Limited, ONLY 68594 Kms, Trade In, Navigation","$39,400","68,614 km",FALSE
"17708","2019 Ram 1500 Classic Warlock 4x4 Crew Cab 5'7  Box","$32,400","100,859 km",FALSE
"17709","2019 Ram 2500 Tradesman SOLD BY DYLAN - THANK YOU!!","$46,780","127,955 km",FALSE
"17710","2019 Mazda CX-5 Low Kms|Heated Seats|Bluetooth","$25,900","31,693 km",FALSE
"17711","2019 BMW X5 xDrive40i","$48,495","48,170 km",FALSE
"17712","2019 Lexus ES 350 Premium F-Sport 2/One Owner/No Accident","$36,900","75,601 km",FALSE
"17713","2019 Toyota Tacoma SR5 V6 CERTIFED, Leather, Winter Tires","$30,988","210,799 km",FALSE
"17714","2019 Toyota Prius","$32,995","68,274 km",FALSE
"17715","2019 Kia Soul LX ONE OWNER | CLEAN CARFAX | LOWEST 5.26% |  NEW","$16,488","65,748 km",FALSE
"17716","2021 Genesis GV80 3.5T Prestige AWD | Fully Loaded | Beige Interior","$55,899","21,260 km",FALSE
"17717","2019 Cadillac XT5 Base Low KM | V6 | Rates from 4.99% |  Bose Audio","$24,388","94,464 km",FALSE
"17718","2019 Ram 1500 Big Horn Clean Carfax-4x4-Certified","$30,999","113,001 km",FALSE
"17719","2019 Chevrolet Tahoe PREMIER|CLEAN CARFAX|LEATHER|SUNROOF|HEATED&VENTIL","$45,488","126,485 km",FALSE
"17720","2019 Nissan Maxima PLATINUM|CLEAN CARFAX|LEATHER|SUNROOF|APPLE CARPLA","$25,488","79,680 km",FALSE
"17721","2019 Ferrari 812 Superfast SOLD BY DYLAN - THANK YOU!!","$469,000","4,480 km",FALSE
"17722","2019 Jeep Grand Cherokee Laredo","$29,575","103,347 km",FALSE
"17723","2019 Toyota Tundra SR5 Plus","$35,488","116,000 km",FALSE
"17724","2019 Jaguar F-Pace 30t Prestige 30t PRESTIGE | AWD | LEATHER | NAVI |","$24,596","118,643 km",FALSE
"17725","2019 BMW X5 xDrive40i |PREMIUM ENHANCED PACKAGE, M SPORT PACKA","$47,800","66,250 km",FALSE
"17726","2022 Ford F-150 502A, Fully loaded, Accident Free, Only 39,000 Kms","$52,935","39,915 km",FALSE
"17727","2019 Genesis G70 2.0T Advanced AWD","$24,495","106,747 km",FALSE
"17728","2019 Hyundai Elantra ULTIMATE | Car Play | Safety Pkg | One Owner","$18,495","119,091 km",FALSE
"17729","2019 Mazda CX-5 GS Auto AWD","$22,995","85,499 km",FALSE
"17730","2019 Hyundai Elantra PREFERRED | BLIND SPOT | HEATED STEERING | ALLOYS","$17,963","77,116 km",FALSE
"17731","2019 Honda CR-V EX-L | LEATHER | SUNROOF | ONE OWNER | CERTIFIED |","$22,999","173,487 km",FALSE
"17732","2019 Dodge Durango GT | NAVI | HEATED LEATHER | REMOTE START |","$29,995","110,540 km",FALSE
"17733","2019 Infiniti QX60 PURE | VERY CLEAN TRADE IN | LEATHER | SUNROOF |","$26,995","101,411 km",FALSE
"17734","2019 Kia Sorento AWD CERTIFIED  LOADED! WE FINANCE ALL CREDIT!","$22,495","99,821 km",FALSE
"17735","2019 Honda Odyssey Touring Auto | Leather | Sunroof | Alloys","$35,995","88,570 km",FALSE
"17736","2022 Toyota Venza XLE AWD","$40,990","81,096 km",FALSE
"17737","2019 Ram 1500 Limited 4x4 Crew Cab|GPS|BkpCam|HtdSeats|SiriusXM|","$49,295","47,666 km",FALSE
"17738","2019 Mercedes-Benz C-Class AMG C 43 4MATIC Coupe Sunroof Navi Blind Spot","$38,998","112,803 km",FALSE
"17739","2019 Nissan Pathfinder SL ROCK CREEK 4WD DUAL ROOFS NAVIGATION 360 CAMERA","$23,597","100,918 km",FALSE
"17740","2019 Chevrolet Tahoe ONE OWNER | REMOTE START | V8 | 8 PASS","$28,888","190,181 km",FALSE
"17741","2019 Subaru WRX STi Sport-tech w/Lip 6-SPD | HARMAN/KARDON | INVIDIA E","$41,888","22,574 km",FALSE
"17742","2019 Mercedes-Benz CLS 450","$49,990","23,672 km",FALSE
"17743","2019 Honda CR-V AWD|REMOTE START|BACK UP CAMERA|APPLE CAR PLAY","$20,199","175,856 km",FALSE
"17744","2019 Honda Civic Sedan TOURING","$17,988","166,725 km",FALSE
"17745","2019 Ford Transit Passenger Wagon T350","$59,998","84,922 km",FALSE
"17746","2017 Infiniti Q60 3.0T NAVI | MEMORY SEAT | BOSE AUDIO","$25,194","74,288 km",FALSE
"17747","2019 Mazda CX-5 i-ACTIV AWD | Apple Carplay | Bose Audio","$25,449","68,943 km",FALSE
"17748","2019 GMC Acadia SLE-2 | ONE OWNER | NO ACCIDENTS","$24,986","108,000 km",FALSE
"17749","2019 Hyundai Tucson Preferred - HEATED SEATS & STEERING WHEEL","$17,585","153,212 km",FALSE
"17750","2019 Ford Expedition FLOOR LINERS | HEATED & COOLED SEATS | SUNROOF","$49,995","78,460 km",FALSE
"17751","2019 Subaru Impreza Sport | BACKUP CAM | BT | HEATED SEATS | KEYLESS E","$19,988","99,586 km",FALSE
"17752","2019 GMC Acadia SLT | 3RD ROW | BACKUP CAM | BT | HTD SEATS | KEYL","$29,988","53,320 km",FALSE
"17753","2019 Buick Encore Preferred | BACKUP CAM | BT | KEYLESS ENTRY | SIRI","$18,998","46,850 km",FALSE
"17754","2019 GMC Savana 2500 BACKUP CAM | WI-FI | POWER GROUP","$22,949","164,528 km",FALSE
"17755","2019 Ford Explorer Sport | 3RD ROW | AUTO PARKING | BACKUP CAM | HTD","$34,694","41,754 km",FALSE
"17756","2017 Chevrolet Corvette Z06 2LZ Auto Coupe Comp Seats New Tires","$96,988","10,566 km",FALSE
"17757","2019 Hyundai Tucson Preferred w/Trend Package TREND PACKAGE | AWD | PA","$21,590","87,050 km",FALSE
"17758","2019 Chevrolet Equinox 1LT","$20,999","82,758 km",FALSE
"17759","2019 Hyundai Santa Fe Essential ACCIDENT FREE! AWD. ONTARIO VEHICLE.","$17,997","174,489 km",FALSE
"17760","2019 Chevrolet Tahoe Premier | NO ACCIDENTS | PREMIER | LOADED","$47,540","139,528 km",FALSE
"17761","2019 Acura MDX | NEW TIRES | ONE OWNER | NO ACCIDENTS","$34,980","84,723 km",FALSE
"17762","2019 Volkswagen Jetta Comfortline | BACKUP CAM | BT | HEATED SEATS | KEY","$18,687","65,111 km",FALSE
"17763","2019 Nissan Pathfinder","$30,200","110,241 km",FALSE
"17764","2019 Jeep WRANGLER UNLIMITED Sahara | SKY TOP | LED LIGHTING | HEATED SEATS | C","$34,950","79,920 km",FALSE
"17765","2019 Kia Sportage LX","$15,990","144,116 km",FALSE
"17766","2020 Dodge Grand Caravan","$27,888","92,354 km",FALSE
"17767","2019 Audi A4 Awd Turbo No Accidents 2.0T PROGRESSIV QUATTRO SEDAN","$24,988","90,221 km",FALSE
"17768","2019 Ram 1500 Laramie Longhorn 4x4 Crew Cab 5'7 Box","$40,995","133,305 km",FALSE
"17769","2019 Volkswagen Jetta Execline w/ Driver Assistance & Winter Pkg w/ Appl","$20,990","73,237 km",FALSE
"17770","2019 Toyota RAV4 Limited AWD NAV LEATHER SUNROOF HEATD SEATS LOADED","$31,495","132,461 km",FALSE
"17771","2019 Ford Escape SEL","$19,999","81,555 km",FALSE
"17772","2019 Mercedes-Benz A-Class A 220 4MATIC-AMG SPORT-RED INTERIOR-AMBIENT LIGHT","$23,777","100,000 km",FALSE
"17773","2018 Honda Ridgeline BLACK FRIDAY SALE!!  Touring AWD /DEALER SERVICED","$30,950","159,250 km",FALSE
"17774","2018 Honda HR-V EX Peral White Sunroof / Dual Climate / Push Start","$18,998","103,367 km",FALSE
"17775","2018 Nissan LEAF SV Hatchback GPS","$17,888","73,065 km",FALSE
"17776","2019 Jeep Cherokee North 4x4","$19,000","139,000 km",FALSE
"17777","2020 Honda Accord Sedan Touring CVT","$27,398","98,807 km",FALSE
"17778","2021 Mazda CX-30 GT | AWD | LEATHER | BOSE | HUD | NAV | ROOF","$28,950","39,670 km",FALSE
"17779","2023 Ford Transit Cargo Van T-250 CARGO, 3.5L V6, ALL WHEEL DRIVE, CLEAN CF!","$56,912","35,685 km",FALSE
"17780","2024 Nissan Rogue SV Moonroof","$39,628","8,995 km",FALSE
"17781","2024 Volkswagen Atlas PEAK ED. | PANO ROOF | AVOCADO GREEN | CORP LEASE","$52,488","19,300 km",FALSE
"17782","2019 Volkswagen Golf SportWagen Comfortline DSG | Wagon | Safety Certified","$12,998","162,126 km",FALSE
"17783","2019 Hyundai Sonata 2.4L Luxury","$11,499","223,000 km",FALSE
"17784","2019 Honda CR-V EX-L AWD | REMOTE STARTER | SUNROOF | BACKUP CAM","$25,000","121,657 km",FALSE
"17785","2019 Toyota RAV4 XLE GRADE | CERTIFIED | CARPLAY | CRUISE CONTROL","$28,588","29,646 km",FALSE
"17786","2023 Mercedes-Benz CLA250 Navi | Night Pack","$49,995","8,241 km",FALSE
"17787","2019 GMC Acadia SLE 3.6L AWD | 7 SEAT | HTD SEATS | 41K KM |BU CAM","$30,950","41,456 km",FALSE
"17788","2019 Chevrolet Silverado 1500 LT | ONE OWNER | NO ACCIDENTS | LOCAL TRADE IN","$37,968","65,201 km",FALSE
"17789","2019 Ford Fusion Hybrid Titanium 2.0L FWD | SUNROOF | NAV | HTD SEATS","$18,950","158,271 km",FALSE
"17790","2019 Chevrolet Malibu LT","$16,995","69,882 km",FALSE
"17791","2019 Porsche Macan","$44,746","36,822 km",FALSE
"17792","2019 Ram 1500 BLACK FRIDAY $500 AMAZON GIFT CARD THIS WEEK ONLY!","$37,989","91,060 km",FALSE
"17793","2019 Hyundai Santa Fe 2.0T Luxury AWD w-Dark Chrome Accent","$29,999","82,504 km",FALSE
"17794","2019 Honda Accord Sedan Sport I","$26,990","97,591 km",FALSE
"17795","2019 Hyundai Santa Fe ESSENTIAL ONE OWNER| AWD| NO ACCIDENTS","$14,698","186,271 km",FALSE
"17796","2024 Mercedes-Benz GLC300 4MATIC / EXCLUSIVE TRIM / AMG NIGHT PACKAGE / HITC","$67,900","13,166 km",FALSE
"17797","2019 Mercedes-Benz E-Class","$41,990","35,785 km",FALSE
"17798","2019 Infiniti QX50 Sensory package/Leather/Navigation/Moonroof AWD","$22,995","99,580 km",FALSE
"17799","2019 Toyota RAV4 Limited AWD NAV LEATHER SUNROOF HEATD SEATS LOADED","$31,495","132,461 km",FALSE
"17800","2019 Hyundai Tucson * Essential AWD w-Safety Package * One Owner *","$17,980","103,900 km",FALSE
"17801","2019 Ram ProMaster Cargo Van 3500 High Roof Ext 159  WB","$36,995","151,611 km",FALSE
"17802","2019 Honda Civic Sedan Touring | Clean Carfax","$19,898","149,447 km",FALSE
"17803","2019 Buick Encore SPORT TOURING","$15,999","109,581 km",FALSE
"17804","2019 Hyundai Santa Fe 2.4L Essential FWD","$17,850","92,750 km",FALSE
"17805","2019 Volvo V90 Cross Country T6 AWD","$37,999","39,300 km",FALSE
"17806","2019 Subaru Outback 2.5i | Clean Carfax | Heated Seats | Carplay |","$24,995","124,688 km",FALSE
"17807","2019 Mazda CX-3 GT AWD LEATHER P/SUNROOF NAVI B/SPOT CAMERA","$20,990","99,946 km",FALSE
"17808","2019 Honda CR-V EXL MODEL, AWD, LEATHER SEATS, SUNROOF, REARVIEW C","$26,999","74,826 km",FALSE
"17809","2019 Mercedes-Benz A-Class A 220 / RED Interior","$28,980","102,586 km",FALSE
"17810","2019 Kia Sorento EX 7 PASS AWD LEATHER PANO/ROOF B/SPOT L/ASSISST","$23,500","94,747 km",FALSE
"17811","2019 Honda Civic LX w/ Apple CarPlay & Android Auto, Heated Front S","$19,490","83,161 km",FALSE
"17812","2019 Mitsubishi RVR ES AWC w/ Apple CarPlay, A/C, Rearview Cam","$17,990","68,617 km",FALSE
"17813","2019 Mazda CX-5 GS w/ Comfort Pkg. w/ Apple CarPlay & Android Auto","$24,490","75,976 km",FALSE
"17814","2019 Honda CR-V Touring | Clean Carfax","$30,444","170,000 km",FALSE
"17815","2019 Ford Explorer AWD **BACK UP CAMERA-CENTER CONSOLE-WE FINANCE**","$13,777","31,415 km",FALSE
"17816","2024 Jeep Wrangler Sahara 4 Door 4x4","$50,995","77,437 km",FALSE
"17817","2019 Toyota Sequoia SR5 5.7L V8 TRD SPORT | INCOMING | BLIND SPOT | 15","$50,388","88,710 km",FALSE
"17818","2019 Toyota Highlander XLE SE | INCOMING | ACCIDENT FREE | LOW TIRE WARNI","$33,588","92,453 km",FALSE
"17819","2019 Ram 1500 Classic SLT 4x4 Crew Cab 5'7  Box","$29,989","121,370 km",FALSE
"17820","2019 Volkswagen Tiguan COMFORTLINE AWD LEATHER A/CARPLAY B/SPOT CAMERA","$19,990","138,470 km",FALSE
"17821","2019 Honda Ridgeline EX-L AWD | SUNROOF | LEATHER | TONNEAU | CARPLAY","$31,207","68,476 km",FALSE
"17822","2019 Mercedes-Benz A-Class A 250","$26,980","82,044 km",FALSE
"17823","2019 Land Rover Range Rover Velar S P300","$33,980","104,527 km",FALSE
"17824","2019 GMC Sierra 1500 Limited ELEVATION 4x4 | 5.3L V8 | RUNNING BOARDS | TONNEAU","$34,552","77,284 km",FALSE
"17825","2019 Ford Explorer LIMITED| 7 PASS| COOLED LEATHER| DUAL SUNROOF| NAV","$34,622","124,399 km",FALSE
"17826","2016 Nissan Rogue S","$13,830","58,068 km",FALSE
"17827","2019 Kia Sorento","$26,990","48,300 km",FALSE
"17828","2019 Hyundai Elantra Preferred | Car Play | Blind Spots | Rear Cam","$19,995","93,544 km",FALSE
"17829","2019 Toyota RAV4 AWD XLE | Sunroof | Alloys","$29,995","143,020 km",FALSE
"17830","2019 Chevrolet Silverado 1500 LTZ","$33,874","87,167 km",FALSE
"17831","2019 Mercedes-Benz A-Class A250 Hatchback | 4MATIC | Premium Pkg","$25,882","103,200 km",FALSE
"17832","2019 Toyota Highlander AWD XLE","$34,999","77,472 km",FALSE
"17833","2019 Hyundai Tucson Preferred","$22,513","88,710 km",FALSE
"17834","2019 Hyundai Tucson Preferred","$22,013","78,438 km",FALSE
"17835","2019 Ford Fusion Energi Plug In-Hybrid","$18,999","50,844 km",FALSE
"17836","2021 Mercedes-Benz GLE AMG GLE 53","$85,990","178,450 km",FALSE
"17837","2019 Ford EcoSport TITANIUM AWD SAFETY INCLUDED *ACCIDENT FREE* CAMER","$12,995","137,525 km",FALSE
"17838","2019 Hyundai Santa Fe XL LUXURY MODEL, AWD, 7 PASSENGER, LEATHER SEATS, PAN","$21,500","144,136 km",FALSE
"17839","2019 Jaguar I-Pace HSE| EV400| AWD| FIRST EDITION","$25,000","115,098 km",FALSE
"17840","2019 Jeep Grand Cherokee Laredo PENTASTAR V6","$24,785","91,210 km",FALSE
"17841","2019 Audi A7 TECHNIK S-LINE|NAV|360|ACC|HUD|BSM|DRIVE SELECT|","$41,998","91,500 km",FALSE
"17842","2019 Jeep Compass 4x4 Limited BEATS AUDIO SOUND SYSTEM | PANORAMIC S","$19,994","107,999 km",FALSE
"17843","2019 Ford F-150 XLT 4X4 BLUETOOTH | TONNEAU COVER | RUNNING BOARDS","$29,990","35,658 km",FALSE
"17844","2019 BMW Z4 sDrive30i | Magma Red | No Accident | 1 Owner","$45,988","95,402 km",FALSE
"17845","2019 Dodge Grand Caravan CVP/SXT | DVD | 6.5 Touchscreen |","$20,888","8,111 km",FALSE
"17846","2024 Volkswagen Golf R Manual","$47,995","96,070 km",FALSE
"17847","2019 Ford Edge Titanium AWD | Local Vehicle | No Accidents","$23,788","93,344 km",FALSE
"17848","2019 Mercedes-Benz GLC300 2.0L AWD | MOONROOF | NAV | HTD SEATS | LTHR","$27,950","85,809 km",FALSE
"17849","2019 Hyundai Kona ESSENTIAL FWD- CARPLAY/ BACKUP CAM/ HEATED SEATS","$16,837","32,537 km",FALSE
"17850","2019 Cadillac XT5 LUXURY | AWD | LEATHER | PANO ROOF | NAV |ONLY 32K","$29,888","89,493 km",FALSE
"17851","2019 Mazda Mazda3 GT AUTOMATIC FWD- BOSE AUDIO/ CARPLAY/ LANE SAFETY","$20,761","187,160 km",FALSE
"17852","2019 Ram 2500 Limited 4x4 Crew Cab 6'4  Box","$50,988","154,345 km",FALSE
"17853","2019 Mazda Mazda3 GS Auto FWD","$17,480","209,608 km",FALSE
"17854","2019 GMC Sierra 1500 SLE No Accidents!","$22,995","156,580 km",FALSE
"17855","2019 Honda Ridgeline BLACK EDITION AWD CERTIFIED *FREE ACCIDENT* NAVI C","$29,595","109,806 km",FALSE
"17856","2019 Ford Escape TITANIUM|NO ACCIDENTS|LEATHER|NAVI|REMOTE STARTER","$18,198","73,875 km",FALSE
"17857","2019 Volkswagen Jetta Highline 1.4L FWD | HTD SEATS | BU CAM | 73K KM","$19,950","82,596 km",FALSE
"17858","2019 Ford Edge SEL / Blind Spot / Pwr Seats / Psh Start","$16,998","74,137 km",FALSE
"17859","2019 Audi Q5 Progressiv 45 TFSI quattro","$30,558","100,088 km",FALSE
"17860","2019 Kia Sorento SXL LIMITED","$28,688","146,700 km",FALSE
"17861","2019 Chevrolet Colorado 4WD Z71","$32,488","117,238 km",FALSE
"17862","2019 Chevrolet Tahoe PREMIER","$49,550","152,000 km",FALSE
"17863","2019 Hyundai Sonata SE 4dr Sedan Automatic","$14,990","95,000 km",FALSE
"17864","2019 Mercedes-Benz GLC300 PREMIUM PLUS SUNROOF HEATED SEATS NAV TECH PKG","$26,950","99,000 km",FALSE
"17865","2019 Mercedes-Benz GLC300 PREMIUM PLUS SUNROOF HEATED SEATS NAV TECH PKG","$26,950","110,676 km",FALSE
"17866","2018 Ford Taurus LIMITED | AWD | LEATHER | NAV | SUNROOF | BLIND","$20,780","159,300 km",FALSE
"17867","2019 Tesla Model 3 Long Range 4dr AWD Clean Carfax","$27,888","92,645 km",FALSE
"17868","2019 BMW 4 Series 430i Gran Coupe / M Sport Pkg / Red Int / CarPlay","$26,888","103,380 km",FALSE
"17869","2019 Mercedes-Benz S-Class S 560 |SWB|INTEL DRIVE|PANOROOF|IMMACULATE CONDITI","$50,888","75,000 km",FALSE
"17870","2019 Mercedes-Benz GLC300 GLC300 AMG NIGHT PKGS NAVI PREMIUM PLUS  PKGS 360-","$29,950","131,976 km",FALSE
"17871","2019 Dodge Grand Caravan GT LEATHER|POWER SLIDING DOORS|POWER LIFT GATE|REM","$21,499","69,054 km",FALSE
"17872","2019 Hyundai Kona","$20,466","179,675 km",FALSE
"17873","2019 Honda Pilot EX|ACCIDENT FREE|BACK-UP CAMERA|8 SEATER","$22,950","152,884 km",FALSE
"17874","2019 Dodge Grand Caravan SE Plus DVD Navigation $72/Weekly Certified","$18,795","89,774 km",FALSE
"17875","2019 Jaguar F-Pace 30t Prestige AWD | No Accident | Meridian | $103/W","$27,695","137,359 km",FALSE
"17876","2019 Ford Escape SEL, AWD, One Owner, Accident Free & Certified!","$16,254","101,627 km",FALSE
"17877","2019 Acura ILX TECH A-SPEC | RED INTERIOR | CERTIFIED | $102/Week","$27,795","110,802 km",FALSE
"17878","2019 Land Rover Range Rover Velar P300 R-Dynamic SE / Black Package / Apple CarPlay","$33,888","59,000 km",FALSE
"17879","2019 BMW X5 xDrive40i M SPORT HEADS-UP PREMIUM ESSENTIAL RIM 2","$45,950","91,838 km",FALSE
"17880","2019 BMW X3 xDrive30i / Premium Enhanced Pkg / Cognac Int / HU","$29,888","124,043 km",FALSE
"17881","2019 BMW 5 Series 540i xDrive / M Sport Pkg / Cognac Int / Heads-Up","$35,888","86,000 km",FALSE
"17882","2019 Mercedes-Benz AMG GLC 43 PERMIUM PKG NAVI 360 CAM NIGHT PKG  DRIVERS ASSIST","$36,950","94,500 km",FALSE
"17883","2019 BMW X3 xDrive30i / Premium Essential Package / Apple CarP","$26,888","125,000 km",FALSE
"17884","2019 Honda Civic LX / No Accidents / Back Up Camera","$17,990","109,107 km",FALSE
"17885","2019 Infiniti QX50","$23,990","52,707 km",FALSE
"17886","2018 Audi Q3 2.0T Komfort","$20,399","89,836 km",FALSE
"17887","2019 Volkswagen Jetta 1.4 TSI","$19,990","127,552 km",FALSE
"17888","2019 Ram 1500","$34,990","98,457 km",FALSE
"17889","2019 Ford Explorer","$28,590","119,305 km",FALSE
"17890","2019 Volkswagen Jetta GLI 1.4L TSI Highline / R-Line Edition 4dr Sedan Autom","$20,888","88,399 km",FALSE
"17891","2019 Land Rover Discovery HSE PKG|NAV|BACKUP CAMERA|SUNROOF|B.SPOT|7 PASSNGE","$28,488","104,408 km",FALSE
"17892","2019 Audi Q3 Progressiv S Line Panoramic roof Digital Cluster d","$23,999",NA,FALSE
"17893","2018 Cadillac ATS Sedan AWD 2.0L Turbo - Luxury Low KM | AWD | Sunro","$22,288","50,282 km",FALSE
"17894","2019 Lexus UX UX 250h CVT *LUXURY*HYBRID*AWD*NAVI*HEADSUPDISPLAY","$31,488","56,334 km",FALSE
"17895","2020 Kia Soul GT-Line Premium | NAVI | CLIMATE CTRL | SUNROOF","$21,960","61,841 km",FALSE
"17896","2020 Tesla Model 3 Standard Range Plus RWD*NO ACCDNT*ONE OWNR*FINANCI","$29,995","47,000 km",FALSE
"17897","2021 Honda Pilot *NEW BRAKES* NAVI/PARKING SENSORS/HONDA SENSING CL","$38,899","55,014 km",FALSE
"17898","2022 Tesla Model 3 Standard Range Plus  No Accident Autopilot Navigat","$34,800","34,505 km",FALSE
"17899","2022 Tesla Model Y Long Range AWD","$45,898","44,573 km",FALSE
"17900","2023 Nissan LEAF SV","$28,998","30,817 km",FALSE
"17901","2024 Kia Sportage EX AWD | Demonstrator","$38,998","3,360 km",FALSE
"17902","2019 BMW 330I XDrive Sedan NAVIGATION | SUNROOF | SEAT MEMORY |","$30,990","46,450 km",FALSE
"17903","2019 Land Rover Range Rover Velar R-DYNAMIC SE|D180|BLACK PACK|ADAPT CRUISE|MERIDIAN","$34,700","117,000 km",FALSE
"17904","2019 Ford Escape SE 4WD  Android Auto/Apple CarPlay  AM/FM/SXM  WIF","$19,995","117,521 km",FALSE
"17905","2019 BMW i8 ROADSTER ULTRA RARE, SUPER CLEAN!","$126,950","15,843 km",FALSE
"17906","2020 Honda Civic Type R Manual | Heated Seats | Navigation | CarPlay |","$47,499","29,979 km",FALSE
"17907","2019 Hyundai Elantra PREFERED CERTIFIED *FREE ACCIDENT* CAMERA SUNROOF","$13,495","172,730 km",FALSE
"17908","2019 Hyundai Accent Preferred Automatic Alloy Wheels Heated Seats Back","$15,998","95,199 km",FALSE
"17909","2019 Volkswagen Jetta Highline LEATHERSUNROOFAutomatic","$19,888","77,000 km",FALSE
"17910","2019 Jeep WRANGLER UNLIMITED Sahara 4x4 DUAL TOP/COLD WEATHER GROUP","$35,610","73,780 km",FALSE
"17911","2019 Ram 1500 Classic EXPRESS | AS-IS | READY TODAY 905-876-2580!!!","$17,999","198,655 km",FALSE
"17912","2019 Volkswagen Atlas Highline 4MOTION/Leather/NAVI/Lane Depart/Back Up","$17,998","208,401 km",FALSE
"17913","2019 Honda Passport Touring AWD /Leather/Sunroof/Lane Depart/Drive Asi","$29,998","100,884 km",FALSE
"17914","2019 Honda Accord Sedan TOURING *NAVI/BACKUP CAM/LEATHER/SUNROOF/LOADED!!!","$17,995","244,807 km",FALSE
"17915","2019 Infiniti QX60 AWD *7 PASS/NAVI/BACKUP CAM/LEATHER/SUNROOF/LOADED","$14,995","187,125 km",FALSE
"17916","2016 Dodge Challenger SRT Hellcat SRT Hellcat | LOW KM | NAV | Sunroof |","$64,000","36,895 km",FALSE
"17917","2019 Toyota Yaris LE-AUTO-HATCH BACK/B CAM/LANE ASSIST/F COLLISION W","$20,500","30,136 km",FALSE
"17918","2019 Ford Mustang 5.0-L| V8|GT |Bang & Olufsen Speakers|Apple CarPla","$39,991","38,003 km",FALSE
"17919","2019 BMW X3 2.0L Twin Turbo|XDrive30i Sports |paddle shifters|","$25,888","99,986 km",FALSE
"17920","2019 Audi Q8 S-LINE PROGRESSIV QUATTRO 3.0 TURBO *PANO ROOF/360","$42,995","79,000 km",FALSE
"17921","2019 Tesla Model 3 *NAVI/BACKUP CAM/LEATHER/PANORAMIC ROOF/PRICED TO","$19,995","153,763 km",FALSE
"17922","2019 Lexus RX 350 EXECUTIVE LUXURY PACKAGE","$34,888","107,600 km",FALSE
